"Lot_Size","Num_of_Bedrooms","Unit_Type","Electric_Cost","Internet_Access","Fiber_Optic","Heatfuel_Type","Num_of_Rooms","Water_Cost","Built_Year","Ownership_Status","Mortgage_Equity_Status","Fam_Type_Emp_Status","Household_Language","Fam_Type_Household_Status","Children_Age","Residence_Duration","Family_Size","Num_of_Children","Under_18","Over_60","Over_65","Num_of_Workers","Household_Work_Exp","Household_Work_Status","Num_of_Vehicles","Mobile_Broadband","Prediction"
"1",3,"2",170,"1","2","1",6,1100,"5","2",NA,"2","4","1","4","5",2,0,"0","2","1",1,"3","3",2,"1","0"
"1",2,"1",270,"1","2","1",7,280,"5","2",NA,"4","3","1","4","3",2,0,"0","2","1",0,"9","9",2,"2","0"
"1",2,"3",100,"1","2","1",3,920,"6","1","3",NA,"1","6","4","3",NA,0,"0","1","1",NA,NA,NA,1,"1","0"
"1",2,"1",210,"1","2","3",4,300,"5","2",NA,"4","1","1","4","4",3,0,"0","2","2",0,"9","9",0,"2","0"
"1",4,"2",40,"1","2","9",6,1200,"1","1","3","8","2","3","2","5",7,2,"1","1","0",3,"15","15",2,"1","0"
"1",4,"2",140,"1","2","1",8,1000,"3","1","3","2","2","1","2","2",5,1,"1","0","0",3,"7","3",4,"2","0"
"1",4,"2",120,"1","2","1",14,720,"8","1","3","2","2","1","3","2",6,4,"1","0","0",2,"3","3",3,"1","0"
"1",3,"2",80,"1","2","1",6,110,"6","2",NA,"4","2","1","4","6",2,0,"0","2","2",0,"9","9",2,"1","0"
"1",2,"3",50,"2",NA,"1",4,1,"4","2",NA,NA,"1","6","4","5",NA,0,"0","1","1",NA,NA,NA,0,NA,"0"
"1",5,"2",70,"1","2","1",8,2000,"5","2",NA,"2","1","1","4","3",2,0,"0","2","2",1,"3","3",2,"2","0"
"1",2,"2",100,"1","2","3",5,900,"11","2",NA,NA,"1","6","4","4",NA,0,"0","1","0",NA,NA,NA,2,"2","0"
"1",4,"2",60,"1","2","1",9,420,"1","2",NA,"4","1","1","4","5",2,0,"0","2","2",0,"9","9",2,"2","0"
"1",5,"2",230,"1","2","1",10,500,"8","1","3","1","2","1","3","4",4,2,"1","0","0",2,"2","1",2,"2","0"
"1",2,"2",100,"1","2","1",6,1800,"4","1","3",NA,"1","6","4","5",NA,0,"0","1","1",NA,NA,NA,1,"1","0"
"1",4,"3",60,"1","2","1",14,900,"7","1","3","4","4","1","4","5",3,0,"0","2","2",1,"9","9",3,"1","0"
"1",4,"2",70,"1","2","1",7,60,"2","1","3","1","1","1","2","3",4,2,"1","0","0",2,"5","1",4,"1","0"
"1",5,"2",400,"1","2","1",9,80,"6","1","3","1","3","1","2","3",5,3,"1","0","0",2,"1","1",2,"1","1"
"1",4,"2",250,"1","2","3",10,2,"7","1","1","4","1","1","4","6",2,0,"0","2","0",0,"9","9",2,"1","0"
"1",4,"2",80,"1","2","1",9,1600,"6","1","2","7","1","3","2","6",5,2,"1","0","0",2,"13","13",3,"1","0"
"1",3,"2",20,"1","2","3",5,240,"6","1","3","7","1","3","2","3",4,3,"1","0","0",1,"13","13",1,"1","0"
"1",3,"1",250,"3",NA,"1",5,600,"5","2",NA,NA,"1","6","4","5",NA,0,"0","1","1",NA,NA,NA,1,NA,"0"
"1",3,"3",60,"1","2","1",5,650,"1","2",NA,"4","4","1","4","7",3,0,"0","2","2",0,"9","9",0,"2","0"
"1",4,"2",40,"1","2","1",10,70,"6","1","3","8","1","3","4","5",2,0,"0","1","1",1,"15","15",2,"1","0"
"1",2,"1",90,"3",NA,"1",4,420,"5","2",NA,NA,"1","4","4","5",NA,0,"0","1","1",NA,NA,NA,1,NA,"0"
"1",4,"2",80,"3",NA,"1",8,2100,"5","2",NA,"4","1","1","4","7",3,0,"0","2","2",0,"9","9",2,NA,"0"
"1",2,"3",130,"1","2","1",4,1,"6","1","3","2","1","1","2","3",3,1,"1","0","0",1,"3","3",3,"2","0"
"1",2,"1",100,"1","2","1",4,380,"6","1","3","1","1","1","1","2",3,1,"1","0","0",2,"4","1",2,"1","0"
"2",3,"2",140,"3",NA,"6",9,2,"4","2",NA,"5","1","2","4","5",4,0,"0","2","2",2,"11","10",1,NA,"0"
"1",3,"2",80,"1","2","3",5,100,"5","1","3","1","1","1","4","5",3,0,"0","0","0",3,"1","1",3,"2","0"
"1",3,"2",150,"1","2","1",6,1200,"4","2",NA,NA,"1","6","4","1",NA,0,"0","1","1",NA,NA,NA,1,"2","0"
"1",2,"2",100,"3",NA,"1",7,1200,"1","1","3","1","1","1","2","7",4,1,"1","2","2",2,"2","1",3,NA,"0"
"1",4,"2",70,"1","2","1",8,2000,"7","1","3",NA,"1","4","4","6",NA,0,"0","1","1",NA,NA,NA,1,"1","0"
"1",4,"2",300,"1","2","1",8,110,"4","1","2","1","1","1","2","5",6,4,"1","0","0",2,"2","1",2,"2","1"
"1",4,"3",70,"1","2","1",8,50,"5","2",NA,"4","4","1","4","7",2,0,"0","2","2",0,"9","9",2,"1","0"
"1",4,"2",300,"1","2","1",5,150,"5","1","4","1","1","1","2","5",5,1,"1","0","0",3,"1","1",4,"1","0"
"1",3,"2",280,"1","2","1",9,1700,"3","2",NA,NA,"4","6","4","7",NA,0,"0","1","1",NA,NA,NA,2,"1","0"
"1",4,"2",110,"1","2","1",10,1000,"1","2",NA,NA,"1","6","4","7",NA,0,"0","1","1",NA,NA,NA,2,"2","0"
"1",3,"3",60,"1","2","3",5,960,"5","1","3","4","2","1","3","4",5,3,"1","0","0",2,"5","9",2,"2","0"
"1",3,"2",270,"1","1","1",5,70,"2","1","3",NA,"1","7","4","2",NA,0,"0","0","0",NA,NA,NA,2,"1","0"
"1",3,"2",230,"1","2","1",5,700,"1","1","3","8","1","3","4","4",3,0,"0","0","0",2,"15","15",3,"1","0"
"1",3,"2",280,"1","2","1",8,900,"8","1","2","1","1","1","4","5",2,0,"0","0","0",2,"2","1",2,"1","0"
"1",3,"2",310,"1","1","3",6,600,"4","2",NA,"4","1","1","4","7",2,0,"0","2","2",0,"9","9",1,"2","0"
"1",2,"2",90,"1","2","1",6,90,"1","1","3","1","2","1","4","2",5,0,"0","0","0",3,"1","1",4,"1","0"
"1",0,"2",70,"1","2","9",2,900,"4","1","3","1","2","1","3","3",5,3,"1","0","0",2,"1","1",3,"1","0"
"2",2,"2",2,"1","2","1",4,2,"3","2",NA,"1","4","1","2","6",5,1,"1","0","0",3,"1","1",4,"1","0"
"1",4,"2",400,"1","2","3",6,30,"7","1","3","8","2","3","1","5",4,2,"1","0","0",1,"14","15",2,"2","0"
"1",3,"2",110,"3",NA,"1",5,60,"3","2",NA,"4","1","1","4","7",2,0,"0","2","2",0,"9","9",0,NA,"0"
"1",3,"2",110,"1","1","3",6,490,"4","1","3","1","2","1","4","7",3,0,"0","1","1",2,"4","1",3,"2","0"
"1",3,"2",30,"1","2","7",6,600,"3","1","3","2","1","1","4","4",2,0,"0","2","1",1,"7","3",3,"2","0"
"1",3,"2",170,"2",NA,"3",8,1400,"5","1","3","4","1","1","4","7",3,0,"0","2","2",0,"9","9",2,NA,"0"
"1",4,"2",170,"1","2","1",9,1800,"4","2",NA,NA,"1","6","4","7",NA,0,"0","1","1",NA,NA,NA,1,"2","0"
"1",4,"2",210,"1","1","1",7,180,"6","2",NA,"3","1","1","4","7",2,0,"0","2","2",1,"8","7",2,"1","0"
"1",3,"2",100,"1","1","1",7,1500,"5","1","3","4","1","1","4","5",2,0,"0","2","1",0,"9","9",2,"2","0"
"1",2,"2",440,"1","2","1",5,420,"6","1","3","1","1","1","4","6",3,0,"0","0","0",3,"2","1",3,"2","0"
"1",5,"2",130,"2",NA,"1",10,910,"3","2",NA,"4","1","1","4","7",2,0,"0","2","2",0,"9","9",2,NA,"0"
"1",2,"2",250,"1","1","1",5,200,"10","1","3","4","1","1","4","3",2,0,"0","2","1",0,"9","9",1,"1","0"
"1",2,"2",90,"1","2","1",4,1400,"2","1","3","7","1","3","4","2",2,0,"0","1","1",1,"13","13",1,"1","0"
"1",3,"2",100,"1","1","1",6,370,"5","1","2","1","3","1","2","3",4,2,"1","0","0",2,"5","4",3,"1","0"
"1",3,"2",100,"3",NA,"1",5,700,"3","1","3",NA,"1","6","4","5",NA,0,"0","1","1",NA,NA,NA,1,NA,"0"
"1",3,"2",60,"1","1","1",5,1300,"6","1","3","2","2","1","3","5",9,4,"1","0","0",2,"3","3",4,"1","0"
"1",4,"2",300,"1","2","1",5,800,"8","1","3","2","1","1","2","5",4,2,"1","0","0",1,"3","3",3,"1","0"
"1",3,"2",120,"1","2","1",8,1100,"5","2",NA,"4","1","1","4","7",2,0,"0","2","2",0,"9","9",3,"2","0"
"3",2,"3",1,"1","2","1",5,1,"6","2",NA,NA,"1","6","4","5",NA,0,"0","1","1",NA,NA,NA,1,"2","0"
"1",3,"3",60,"1","2","1",4,1600,"3","2",NA,"6","2","2","3","7",7,2,"1","2","2",2,"12","12",4,"2","0"
"1",4,"2",250,"1","1","1",8,1700,"7","1","2","7","2","3","2","6",3,2,"1","0","0",1,"13","13",1,"1","0"
"1",3,"2",40,"3",NA,"3",5,550,"7","2",NA,"2","2","1","4","5",3,0,"0","0","0",2,"6","3",2,NA,"0"
"1",5,"2",180,"1","1","1",9,210,"8","1","3","3","1","1","4","5",2,0,"0","1","1",1,"7","7",2,"2","0"
"1",7,"2",240,"1","2","1",14,350,"4","1","3","2","1","1","4","7",2,0,"0","2","2",1,"6","3",2,"1","1"
"2",4,"2",150,"1","2","1",6,880,"4","1","3","3","1","1","4","5",2,0,"0","2","1",1,"6","7",2,"1","0"
"1",3,"3",120,"1","2","1",5,1300,"3","2",NA,"8","1","3","4","7",2,0,"0","1","1",0,"15","15",2,"1","0"
"1",3,"2",300,"3",NA,"1",8,120,"8","1","3",NA,"1","4","4","4",NA,0,"0","1","1",NA,NA,NA,0,NA,"0"
"1",3,"2",4,"3",NA,"3",5,900,"5","1","3","7","1","3","4","6",2,0,"0","1","1",2,"14","13",2,NA,"0"
"1",5,"2",280,"1","2","1",7,1100,"8","1","3","7","3","3","2","5",3,1,"1","0","0",2,"14","13",3,"1","0"
"1",4,"2",230,"1","2","1",6,950,"1","1","3",NA,"1","1","4","3",2,0,"0","0","0",2,"1",NA,2,"2","0"
"1",3,"2",80,"1","2","1",5,90,"4","1","2","1","1","1","4","7",2,0,"0","2","1",2,"5","1",3,"1","0"
"2",3,"2",430,"3",NA,"2",7,1900,"6","2",NA,NA,"1","4","4","6",NA,0,"0","1","1",NA,NA,NA,6,NA,"0"
"1",3,"2",80,"1","2","1",7,200,"7","1","2","7","4","3","4","5",2,0,"0","2","2",2,"13","13",1,"2","0"
"1",3,"2",110,"1","1","1",7,800,"3","1","3","1","1","1","4","6",2,0,"0","1","0",2,"1","1",2,"1","0"
"1",4,"2",180,"1","1","1",7,700,"7","1","3","4","1","1","4","5",2,0,"0","1","0",0,"9","9",2,"2","0"
"1",3,"2",80,"1","2","1",8,480,"6","1","3",NA,"1","6","4","4",NA,0,"0","1","0",NA,NA,NA,1,"1","0"
"1",3,"2",30,"1","2","1",10,840,"6","2",NA,NA,"1","4","4","5",NA,0,"0","1","0",NA,NA,NA,1,"2","0"
"1",2,"2",20,"1","2","1",4,1000,"4","1","3","1","2","1","4","5",2,0,"0","0","0",2,"1","1",2,"2","0"
"1",2,"2",70,"1","2","1",4,1400,"4","1","3","1","1","1","4","6",2,0,"0","1","1",2,"1","1",2,"2","0"
"1",3,"3",110,"1","2","3",9,1900,"7","1","1","1","2","1","2","5",5,1,"1","1","1",3,"1","1",3,"1","0"
"1",2,"1",70,"1","2","1",8,30,"6","1","3","4","1","1","4","5",2,0,"0","1","1",0,"9","9",2,"2","0"
"1",3,"1",40,"1","2","1",5,260,"8","1","3",NA,"1","6","4","5",NA,0,"0","1","1",NA,NA,NA,1,"1","0"
"2",3,"2",120,"1","2","1",7,250,"3","1","3","4","1","1","4","7",2,0,"0","2","1",1,"6","9",3,"1","0"
"1",3,"2",160,"1","1","1",5,130,"5","1","3","7","1","3","2","2",3,1,"1","0","0",1,"14","13",3,"2","0"
"1",4,"2",150,"1","2","1",6,720,"3","2",NA,"8","1","3","4","7",2,0,"0","2","1",1,"15","15",3,"2","0"
"1",4,"2",180,"1","2","3",7,420,"2","1","3","1","3","1","2","4",6,2,"1","2","2",2,"4","1",3,"1","0"
"1",3,"2",80,"1","2","1",6,40,"1","1","3","7","1","3","2","1",4,1,"1","0","0",3,"13","13",2,"2","0"
"1",2,"3",30,"1","2","3",4,1,"5","1","3",NA,"1","4","4","4",NA,0,"0","0","0",NA,NA,NA,1,"2","0"
"1",2,"2",140,"1","2","3",4,420,"5","2",NA,"1","1","1","4","2",2,0,"0","1","0",2,"1","1",2,"2","0"
"2",3,"2",240,"1","2","3",7,480,"11","2",NA,"2","2","1","4","4",2,0,"0","2","2",1,"6","3",2,"2","0"
"1",5,"2",160,"1","2","1",9,130,"8","1","3","2","1","1","3","3",4,2,"1","0","0",1,"7","3",2,"2","0"
"1",3,"2",160,"1","2","3",6,10,"5","1","3","2","1","1","4","6",2,0,"0","2","0",1,"6","3",3,"2","0"
"1",4,"2",320,"1","2","1",8,380,"4","1","3","1","3","1","2","5",4,2,"1","0","0",2,"1","1",2,"1","1"
"1",4,"2",140,"2",NA,"3",7,1,"8","1","3","1","4","1","2","4",5,1,"1","0","0",2,"1","1",3,NA,"0"
"1",3,"2",230,"1","1","1",6,50,"4","1","3","1","1","1","4","7",2,0,"0","2","2",2,"4","1",2,"1","0"
"1",3,"2",200,"1","2","1",8,600,"6","2",NA,"4","1","1","4","1",2,0,"0","2","0",0,"9","9",2,"2","0"
"1",2,"2",280,"1","2","1",5,1500,"3","2",NA,NA,"2","6","4","5",NA,0,"0","0","0",NA,NA,NA,1,"2","0"
"1",4,"2",40,"1","2","1",5,1100,"7","2",NA,"2","4","1","2","3",5,1,"1","0","0",3,"3","3",4,"2","0"
"1",4,"2",200,"1","2","1",8,540,"3","2",NA,NA,"1","6","4","7",NA,0,"0","1","1",NA,NA,NA,2,"1","0"
"1",3,"2",80,"3",NA,"1",5,1200,"7","1","3","7","2","3","4","5",2,0,"0","2","0",2,"13","13",1,NA,"0"
"1",3,"2",300,"1","2","3",4,900,"3","1","3",NA,"4","6","4","1",NA,0,"0","0","0",NA,NA,NA,1,"2","0"
"1",4,"2",400,"1","2","3",9,200,"4","2",NA,"1","1","1","4","7",2,0,"0","2","1",2,"5","1",4,"1","0"
"1",5,"2",140,"3",NA,"1",10,100,"12","2",NA,"4","1","1","4","4",6,0,"0","0","0",3,"3","9",4,NA,"0"
"1",3,"2",250,"1","1","1",6,4100,"5","1","3","1","1","1","4","7",2,0,"0","2","2",2,"1","1",2,"1","0"
"1",3,"1",1,"1","2","3",4,1,"4","2",NA,"2","2","1","2","6",5,1,"1","0","0",3,"5","3",3,"1","0"
"3",3,"2",360,"1","2","3",10,2,"5","1","3","1","1","1","4","7",2,0,"0","0","0",2,"1","1",2,"2","0"
"1",2,"2",80,"1","2","1",5,50,"3","1","3","8","1","3","4","6",2,0,"0","2","1",0,"15","15",2,"2","0"
"1",2,"3",50,"1","2","3",5,30,"5","1","3",NA,"1","4","4","5",NA,0,"0","0","0",NA,NA,NA,1,"1","0"
"1",4,"2",60,"1","2","1",8,1000,"6","1","3","2","5","1","2","4",4,2,"1","0","0",2,"2","3",2,"1","0"
"1",3,"2",400,"1","2","1",6,100,"7","1","3","2","1","1","4","5",3,0,"0","0","0",2,"3","3",3,"1","0"
"1",3,"3",90,"1","2","1",5,60,"7","1","2","1","1","1","4","4",3,0,"0","0","0",3,"5","1",3,"1","0"
"1",3,"2",4,"1","2","1",5,400,"3","1","3","4","1","1","4","4",2,0,"0","2","2",0,"9","9",2,"1","0"
"2",3,"2",60,"3",NA,"6",5,800,"2","1","3","4","2","1","1","6",6,2,"1","1","1",2,"9","9",3,NA,"0"
"1",5,"2",100,"1","2","1",8,1200,"5","1","3","1","3","1","1","4",3,1,"1","0","0",2,"1","1",3,"1","1"
"1",3,"2",40,"1","2","1",7,980,"6","1","1",NA,"1","6","4","6",NA,0,"0","1","1",NA,NA,NA,1,"2","0"
"1",3,"2",400,"1","2","1",5,4100,"8","2",NA,NA,"1","4","4","4",NA,0,"0","0","0",NA,NA,NA,1,"1","0"
"1",4,"2",110,"1","1","3",7,1500,"7","2",NA,"2","2","1","4","5",4,0,"0","0","0",1,"3","3",5,"1","0"
"1",2,"2",150,"1","1","1",3,550,"4","2",NA,"1","4","1","2","5",6,1,"1","1","1",3,"5","1",5,"1","0"
"1",4,"2",230,"1","2","1",8,60,"5","1","3","3","4","1","4","5",3,0,"0","2","1",2,"7","7",3,"1","0"
"1",4,"2",90,"1","2","1",7,1300,"6","1","3",NA,"1","6","4","6",NA,0,"0","1","1",NA,NA,NA,1,"2","0"
"1",3,"3",80,"1","2","1",5,1,"6","1","2","7","1","3","4","5",2,0,"0","0","0",1,"14","13",2,"2","0"
"1",3,"2",20,"1","2","1",6,1300,"5","1","2","4","1","1","4","7",3,0,"0","2","2",0,"9","9",2,"2","0"
"1",3,"2",100,"1","2","1",6,540,"7","1","2",NA,"2","6","4","4",NA,0,"0","1","1",NA,NA,NA,1,"1","0"
"1",2,"2",30,"1","1","1",4,620,"3","2",NA,NA,"1","6","4","7",NA,0,"0","1","1",NA,NA,NA,1,"2","0"
"1",5,"2",150,"1","2","1",8,300,"7","1","3","2","1","1","2","5",4,1,"1","0","0",2,"7","3",3,"1","0"
"1",3,"2",60,"1","2","1",5,850,"6","2",NA,"3","1","1","4","7",2,0,"0","1","0",1,"8","7",2,"2","0"
"1",3,"2",130,"1","2","1",10,150,"3","1","3","1","1","1","4","7",2,0,"0","0","0",2,"4","1",5,"2","0"
"1",3,"2",150,"1","2","1",4,1600,"5","2",NA,"2","2","1","4","7",2,0,"0","2","2",1,"3","3",3,"1","0"
"1",4,"2",640,"1","2","1",8,1600,"3","2",NA,"1","1","1","4","7",2,0,"0","2","2",2,"1","1",3,"2","1"
"1",3,"1",150,"1","2","1",7,40,"5","2",NA,"8","1","3","4","3",2,0,"0","1","1",0,"15","15",1,"2","0"
"1",5,"2",40,"1","2","1",7,600,"3","1","3","5","4","2","4","3",3,0,"0","1","0",1,"10","10",3,"1","0"
"1",2,"2",70,"1","2","1",4,240,"6","1","3","4","1","1","4","4",2,0,"0","2","2",0,"9","9",2,"1","0"
"1",4,"3",210,"1","2","1",11,900,"1","1","3","1","3","1","2","3",5,3,"1","0","0",2,"2","1",2,"1","1"
"1",2,"2",50,"3",NA,"1",4,100,"3","2",NA,"4","1","1","4","7",2,0,"0","2","2",0,"9","9",1,NA,"0"
"1",3,"3",380,"1","1","3",6,1,"6","2",NA,"5","2","2","2","3",2,1,"1","0","0",1,"10","10",2,"2","0"
"1",3,"2",500,"1","2","3",9,150,"1","1","3",NA,"1","6","4","7",NA,0,"0","1","1",NA,NA,NA,1,"1","0"
"1",3,"2",70,"1","2","3",5,500,"3","1","3","5","2","2","1","4",4,1,"1","0","0",3,"10","10",5,"2","0"
"1",2,"2",30,"1","2","1",5,40,"1","2",NA,NA,"1","6","4","3",NA,0,"0","1","1",NA,NA,NA,1,"1","0"
"1",2,"1",90,"1","2","1",6,40,"5","2",NA,"7","2","3","2","4",2,1,"1","0","0",1,"13","13",2,"2","0"
"1",4,"2",100,"1","2","1",7,600,"18","1","3","1","1","1","1","2",3,1,"1","0","0",2,"1","1",2,"2","1"
"1",2,"2",30,"1","2","1",5,590,"1","1","2",NA,"1","1","4","5",2,0,"0","0","0",2,"1",NA,2,"1","0"
"2",4,"2",550,"1","2","2",7,1500,"8","1","3","5","1","2","2","3",5,3,"1","0","0",2,"10","10",6,"1","1"
"1",3,"2",90,"1","2","1",7,1700,"7","1","3","2","1","1","2","5",3,1,"1","0","0",1,"3","3",2,"1","0"
"2",2,"2",150,"2",NA,"2",4,1600,"15","1","3","8","1","3","4","4",2,0,"0","1","1",1,"15","15",2,NA,"0"
"1",3,"3",90,"1","2","3",4,1,"6","1","3","1","1","1","4","1",2,0,"0","0","0",2,"2","1",2,"2","0"
"1",5,"2",200,"1","2","1",8,1100,"8","1","3","2","2","1","2","5",7,3,"1","0","0",3,"3","3",4,"2","0"
"1",5,"2",150,"1","2","1",7,2000,"6","2",NA,"1","1","1","4","4",3,0,"0","2","1",2,"1","1",0,"1","0"
"2",3,"2",120,"1","2","1",7,60,"7","1","3","7","1","3","2","2",3,2,"1","0","0",1,"13","13",3,"1","0"
"1",5,"2",200,"1","2","1",8,60,"3","1","3","1","2","1","2","5",4,2,"1","0","0",2,"4","1",3,"2","0"
"1",2,"2",110,"1","2","1",4,930,"2","2",NA,NA,"1","6","4","7",NA,0,"0","1","1",NA,NA,NA,1,"2","0"
"1",3,"2",130,"1","2","1",6,1100,"6","1","3",NA,"2","6","4","6",NA,0,"0","1","1",NA,NA,NA,1,"2","0"
"1",3,"2",160,"1","2","1",5,600,"6","1","3","4","1","1","1","7",4,1,"1","2","2",0,"9","9",1,"1","0"
"1",3,"2",200,"1","2","1",6,470,"3","2",NA,NA,"1","5","4","7",NA,0,"0","2","1",NA,NA,NA,5,"1","0"
"1",4,"2",310,"1","2","1",10,1900,"7","1","2","1","1","1","4","6",3,0,"0","1","0",3,"1","1",3,"1","1"
"1",3,"2",50,"1","2","1",5,360,"1","2",NA,"4","2","1","4","7",2,0,"0","2","2",0,"9","9",2,"2","0"
"1",3,"2",30,"1","2","2",4,360,"6","1","3",NA,"1","4","4","4",NA,0,"0","0","0",NA,NA,NA,2,"1","0"
"1",4,"2",20,"3",NA,"1",6,1100,"3","2",NA,NA,"1","4","4","7",NA,0,"0","1","1",NA,NA,NA,1,NA,"0"
"1",4,"2",150,"1","2","9",7,750,"2","1","3","1","4","1","2","5",4,1,"1","0","0",2,"1","1",2,"1","1"
"1",4,"2",150,"1","2","3",7,100,"7","1","3","7","2","3","4","4",2,0,"0","0","0",2,"13","13",4,"1","0"
"1",4,"2",370,"1","2","1",6,60,"3","1","3","2","2","1","4","7",3,0,"0","1","0",2,"8","3",4,"1","0"
"1",3,"2",180,"1","1","1",7,900,"6","1","2","7","1","3","2","6",4,1,"1","0","0",2,"13","13",2,"1","0"
"1",5,"2",640,"1","2","1",8,4100,"6","1","2","5","1","2","2","3",3,2,"1","0","0",1,"10","10",4,"1","1"
"1",4,"2",40,"1","2","1",7,1700,"2","1","3","1","1","1","4","1",4,0,"0","0","0",3,"2","1",4,"2","0"
"1",3,"2",40,"1","2","1",5,960,"3","2",NA,"6","1","2","4","7",2,0,"0","2","2",0,"12","12",2,"2","0"
"1",3,"2",400,"1","2","1",6,90,"3","1","3","1","1","1","2","4",3,1,"1","0","0",2,"1","1",5,"1","1"
"1",3,"1",1,"1","1","1",4,1,"6","2",NA,"1","2","1","2","5",6,1,"1","2","2",3,"2","4",3,"2","0"
"1",2,"2",110,"1","2","1",4,700,"3","1","3","2","2","1","4","5",2,0,"0","0","0",1,"7","3",2,"2","0"
"1",3,"2",150,"1","2","1",9,900,"3","1","1","7","1","3","4","4",2,0,"0","0","0",1,"14","13",2,"1","0"
"1",3,"3",230,"1","2","1",6,1000,"6","1","3","1","1","1","2","3",4,2,"1","0","0",2,"4","1",2,"1","0"
"1",3,"2",100,"1","1","1",6,40,"8","1","3","1","1","1","3","5",4,2,"1","0","0",2,"4","1",2,"1","0"
"1",3,"2",190,"1","1","1",5,1500,"4","1","3","3","1","1","4","6",2,0,"0","2","1",1,"3","7",2,"1","0"
"1",2,"2",80,"1","2","3",10,560,"3","1","3",NA,"2","5","4","3",NA,0,"0","0","0",NA,NA,NA,2,"1","0"
"1",4,"2",160,"1","2","1",7,600,"5","1","3","2","1","1","4","5",2,0,"0","0","0",1,"7","3",2,"2","0"
"1",3,"2",230,"1","1","1",6,1200,"4","2",NA,"2","1","1","4","7",2,0,"0","1","1",1,"7","3",2,"2","0"
"1",5,"2",100,"3",NA,"1",7,1100,"7","2",NA,"2","4","1","4","5",2,0,"0","0","0",1,"3","3",3,NA,"0"
"2",3,"2",200,"1","2","2",6,600,"6","1","2","1","1","1","4","6",3,0,"0","0","0",2,"2","1",3,"2","0"
"1",4,"2",140,"1","2","1",9,1700,"5","1","3","1","1","1","4","5",2,0,"0","0","0",2,"4","1",4,"1","1"
"1",3,"2",120,"1","2","1",6,1400,"3","1","3","1","2","1","4","5",2,0,"0","0","0",2,"1","1",4,"2","0"
"1",3,"2",130,"1","2","1",8,200,"1","1","3","1","2","1","2","5",4,2,"1","0","0",2,"1","1",3,"2","0"
"1",3,"2",280,"1","2","1",6,840,"7","1","3",NA,"1","5","4","5",NA,0,"0","2","2",NA,NA,NA,4,"2","0"
"1",4,"2",80,"3",NA,"3",6,780,"5","2",NA,NA,"2","6","4","5",NA,0,"0","1","1",NA,NA,NA,1,NA,"0"
"1",3,"3",500,"1","2","1",5,30,"7","2",NA,"3","1","1","4","5",2,0,"0","2","2",1,"7","7",2,"2","0"
"1",4,"2",20,"1","1","1",7,1000,"3","1","3","1","3","1","4","4",2,0,"0","0","0",2,"1","1",3,"1","1"
"2",4,"2",280,"1","2","1",10,2,"6","1","2","3","1","1","4","6",3,0,"0","2","0",2,"8","7",4,"1","0"
"1",3,"2",90,"1","2","1",7,2000,"5","1","3","3","1","1","4","6",2,0,"0","1","0",1,"7","7",2,"2","0"
"1",4,"2",230,"1","2","1",8,1000,"6","1","3","2","1","1","4","7",2,0,"0","2","2",1,"7","3",1,"1","0"
"1",5,"2",170,"1","2","1",8,60,"4","1","3","1","1","1","2","5",5,2,"1","0","0",3,"4","1",3,"2","0"
"1",2,"1",1,"1","2","1",5,630,"5","2",NA,NA,"1","6","4","5",NA,0,"0","1","1",NA,NA,NA,1,"2","0"
"1",5,"2",200,"1","1","1",7,1200,"5","1","3","1","4","1","4","6",2,0,"0","2","0",2,"4","1",2,"1","1"
"1",5,"2",4,"1","2","1",7,1400,"7","1","3","7","2","3","4","5",3,0,"0","1","1",2,"13","13",2,"2","0"
"1",3,"2",220,"1","2","1",6,50,"6","1","3","7","4","3","4","6",4,0,"0","2","0",3,"13","13",4,"2","0"
"1",3,"2",40,"1","1","1",6,1600,"4","1","3","1","1","1","4","6",2,0,"0","2","1",2,"5","1",3,"1","0"
"1",2,"2",400,"1","2","1",8,1,"1","1","2",NA,"1","7","4","6",NA,0,"0","2","2",NA,NA,NA,2,"2","0"
"1",3,"2",60,"1","2","1",5,600,"7","1","3",NA,"2","5","4","6",NA,0,"0","0","0",NA,NA,NA,1,"2","0"
"1",3,"2",30,"1","2","1",5,840,"6","2",NA,"4","2","1","4","7",4,0,"0","0","0",3,"2","9",2,"2","0"
"1",3,"2",230,"1","2","1",6,80,"4","2",NA,"4","2","1","4","6",3,0,"0","2","2",0,"9","9",2,"2","0"
"1",3,"2",60,"1","2","3",7,90,"4","2",NA,"3","2","1","1","5",4,1,"1","0","0",2,"5","7",3,"1","0"
"1",3,"2",110,"1","1","3",6,830,"3","2",NA,"4","1","1","4","6",2,0,"0","2","2",0,"9","9",2,"1","0"
"3",2,"2",80,"1","2","2",3,2,"12","1","3","4","1","1","4","1",2,0,"0","0","0",2,"5","9",2,"1","0"
"1",3,"2",80,"1","2","1",5,960,"2","2",NA,"4","2","1","4","5",2,0,"0","0","0",0,"9","9",1,"1","0"
"1",3,"2",130,"1","2","1",6,320,"4","2",NA,"2","1","1","4","7",2,0,"0","2","2",1,"7","3",4,"1","0"
"1",3,"2",2,"1","2","3",6,540,"3","1","3","1","2","1","2","3",3,1,"1","0","0",2,"1","1",2,"1","0"
"1",2,"2",50,"1","2","1",3,90,"2","2",NA,"2","4","1","4","5",3,0,"0","1","1",1,"3","3",2,"1","0"
